id;city_id;county_id;district_id;country_id;country_name;district_name;county_name;city_name;created_at;updated_at;contry_shrt
30225;81;1794;2037543;1;Türkiye;Açma Köyü;Gölyaka;Düzce;2025-09-03 12:13:13.922154+00;2025-09-03 12:13:13.922154+00;tr
30224;81;1784;91209;1;Türkiye;Çevrik;Cumayeri;Düzce;2025-09-03 12:13:13.922154+00;2025-09-03 12:13:13.922154+00;tr
30234;81;2031;2037591;1;Türkiye;Darıyeribakacak Köyü;Kaynaşlı;Düzce;2025-09-03 12:13:13.922154+00;2025-09-03 12:13:13.922154+00;tr
30233;81;2031;2037595;1;Türkiye;Dipsizgöl Köyü;Kaynaşlı;Düzce;2025-09-03 12:13:13.922154+00;2025-09-03 12:13:13.922154+00;tr
30228;81;1794;91225;1;Türkiye;Esen;Gölyaka;Düzce;2025-09-03 12:13:13.922154+00;2025-09-03 12:13:13.922154+00;tr
30229;81;2017;91228;1;Türkiye;Fatih;Gümüşova;Düzce;2025-09-03 12:13:13.922154+00;2025-09-03 12:13:13.922154+00;tr
30236;81;2031;2037596;1;Türkiye;Fındıklı Köyü;Kaynaşlı;Düzce;2025-09-03 12:13:13.922154+00;2025-09-03 12:13:13.922154+00;tr
30231;81;2017;91230;1;Türkiye;Kışla;Gümüşova;Düzce;2025-09-03 12:13:13.922154+00;2025-09-03 12:13:13.922154+00;tr
30230;81;2017;2037575;1;Türkiye;Kıyıköy Köyü;Gümüşova;Düzce;2025-09-03 12:13:13.922154+00;2025-09-03 12:13:13.922154+00;tr
30227;81;1794;91222;1;Türkiye;Kültür;Gölyaka;Düzce;2025-09-03 12:13:13.922154+00;2025-09-03 12:13:13.922154+00;tr
30232;81;1794;99310;1;Türkiye;Kuyudüzü;Gölyaka;Düzce;2025-09-03 12:13:13.922154+00;2025-09-03 12:13:13.922154+00;tr
30237;81;2031;91238;1;Türkiye;Merkez;Kaynaşlı;Düzce;2025-09-03 12:13:13.922154+00;2025-09-03 12:13:13.922154+00;tr
30222;81;1784;2037511;1;Türkiye;Sırtpınar Köyü;Cumayeri;Düzce;2025-09-03 12:13:13.922154+00;2025-09-03 12:13:13.922154+00;tr
30235;81;2031;2037602;1;Türkiye;Üçköprü Köyü;Kaynaşlı;Düzce;2025-09-03 12:13:13.922154+00;2025-09-03 12:13:13.922154+00;tr
30226;81;1784;91212;1;Türkiye;Yaka;Cumayeri;Düzce;2025-09-03 12:13:13.922154+00;2025-09-03 12:13:13.922154+00;tr
30223;81;1784;2037515;1;Türkiye;Yenitepe Köyü;Cumayeri;Düzce;2025-09-03 12:13:13.922154+00;2025-09-03 12:13:13.922154+00;tr
29339;79;1476;90936;1;Türkiye;Abdioymağı;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29336;79;1476;90937;1;Türkiye;Akpınar;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29341;79;1476;90938;1;Türkiye;Albay İbrahim Karaoğlanoğlu;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29344;79;1476;90939;1;Türkiye;Altınüzüm;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29343;79;1476;90941;1;Türkiye;Aşıt;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29342;79;1476;90940;1;Türkiye;Aslan;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29347;79;1476;90942;1;Türkiye;Atatürk;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29401;79;2025;91023;1;Türkiye;Atatürk;Polateli;Kilis;2025-09-03 12:13:13.922154+00;2025-09-03 12:13:13.922154+00;tr
29345;79;1476;90943;1;Türkiye;Barış;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29349;79;1476;90944;1;Türkiye;Bilali Habeş;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29346;79;1476;90945;1;Türkiye;Bölük;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29348;79;1476;90946;1;Türkiye;Büyükkütah;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29350;79;1476;90947;1;Türkiye;Canpolat Paşa;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29352;79;1476;90949;1;Türkiye;Çaylak;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29351;79;1476;90948;1;Türkiye;Cumhuriyet;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29353;79;1476;90951;1;Türkiye;Deveciler;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29363;79;1476;90952;1;Türkiye;Doğan Güreş Paşa;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29354;79;1476;90953;1;Türkiye;Ebulüle;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29355;79;1476;90955;1;Türkiye;Fatih Sultan Mehmet;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29358;79;1476;90957;1;Türkiye;Hacı Gümüş;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29361;79;1476;90959;1;Türkiye;Hakverdi;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29356;79;1476;90961;1;Türkiye;Helvacıoğlu;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29359;79;1476;90962;1;Türkiye;Hindioğlu;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29357;79;1476;90963;1;Türkiye;Hürriyet;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29362;79;1476;90965;1;Türkiye;İnnaplı Kütah;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29360;79;1476;90966;1;Türkiye;İslambey;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29365;79;1476;90967;1;Türkiye;İsmet Paşa;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29370;79;1476;90968;1;Türkiye;Kanuni Sultan Süleyman;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29371;79;1476;90969;1;Türkiye;Karaali;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29369;79;1476;90970;1;Türkiye;Kartalbey;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29368;79;1476;90971;1;Türkiye;Kazım Karabekir;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29366;79;1476;90972;1;Türkiye;Ketenciler;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29335;79;1476;875526;1;Türkiye;Mehmet Abdi Bulut;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29397;79;1476;91006;1;Türkiye;Mehmet Rıfat Kazancıoğlu;Merkez;Kilis;2025-09-03 12:13:13.922154+00;2025-09-03 12:13:13.922154+00;tr
29367;79;1476;90974;1;Türkiye;Mercidabık;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29372;79;1476;90975;1;Türkiye;Meşetlik;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29373;79;1476;90976;1;Türkiye;Mıhali;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29374;79;1476;90977;1;Türkiye;Muallim Rıfat Bilge;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29377;79;1476;90978;1;Türkiye;Mullahamit;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29375;79;1476;90980;1;Türkiye;Müslümanbey;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29376;79;1476;90982;1;Türkiye;Namık Kemal;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29379;79;1476;90983;1;Türkiye;Namık Ünler Paşa;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29338;79;1476;140380;1;Türkiye;Necmettin Erbakan;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29378;79;1476;90984;1;Türkiye;Nedim Ökmen;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29380;79;1476;90985;1;Türkiye;Nurettin;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29381;79;1476;90986;1;Türkiye;Okçular;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29382;79;1476;90988;1;Türkiye;Öncü Pınar;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29383;79;1476;90989;1;Türkiye;Polat Paşa;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29385;79;1476;90990;1;Türkiye;Saraç Mehmet Çavuş;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29384;79;1476;90993;1;Türkiye;Şehitler;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29386;79;1476;90992;1;Türkiye;Şehit Sakıp;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29389;79;1476;90994;1;Türkiye;Şıh Abdullah;Merkez;Kilis;2025-09-03 12:13:13.922154+00;2025-09-03 12:13:13.922154+00;tr
29387;79;1476;90995;1;Türkiye;Şıh Ahmet;Merkez;Kilis;2025-09-03 12:13:13.922154+00;2025-09-03 12:13:13.922154+00;tr
29399;79;1476;91007;1;Türkiye;Şıhlar;Merkez;Kilis;2025-09-03 12:13:13.922154+00;2025-09-03 12:13:13.922154+00;tr
29393;79;1476;90996;1;Türkiye;Şıh Mehmet;Merkez;Kilis;2025-09-03 12:13:13.922154+00;2025-09-03 12:13:13.922154+00;tr
29400;79;2025;140378;1;Türkiye;Sosyal Konutlar;Polateli;Kilis;2025-09-03 12:13:13.922154+00;2025-09-03 12:13:13.922154+00;tr
29388;79;1476;90997;1;Türkiye;Tabakhane;Merkez;Kilis;2025-09-03 12:13:13.922154+00;2025-09-03 12:13:13.922154+00;tr
29340;79;1476;2037063;1;Türkiye;Tanbıralı Köyü;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29396;79;1476;90998;1;Türkiye;Tekye;Merkez;Kilis;2025-09-03 12:13:13.922154+00;2025-09-03 12:13:13.922154+00;tr
29364;79;1476;90964;1;Türkiye;Tosyalı;Merkez;Kilis;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29390;79;1476;91000;1;Türkiye;Vaiz;Merkez;Kilis;2025-09-03 12:13:13.922154+00;2025-09-03 12:13:13.922154+00;tr
29398;79;1476;91005;1;Türkiye;Yaşar Aktürk;Merkez;Kilis;2025-09-03 12:13:13.922154+00;2025-09-03 12:13:13.922154+00;tr
29394;79;1476;91001;1;Türkiye;Yavuz Sultan Selim;Merkez;Kilis;2025-09-03 12:13:13.922154+00;2025-09-03 12:13:13.922154+00;tr
29392;79;1476;91004;1;Türkiye;Yedi Aralık;Merkez;Kilis;2025-09-03 12:13:13.922154+00;2025-09-03 12:13:13.922154+00;tr
29391;79;1476;91002;1;Türkiye;Yeni;Merkez;Kilis;2025-09-03 12:13:13.922154+00;2025-09-03 12:13:13.922154+00;tr
29395;79;1476;91003;1;Türkiye;Zeytinli;Merkez;Kilis;2025-09-03 12:13:13.922154+00;2025-09-03 12:13:13.922154+00;tr
29315;78;1433;90865;1;Türkiye;100.yıl;Merkez;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29306;78;1433;90848;1;Türkiye;5000 Evler Bahçelievler;Merkez;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29321;78;1587;90883;1;Türkiye;Akçasu;Safranbolu;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29304;78;1433;2036737;1;Türkiye;Arıcak Köyü;Merkez;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29327;78;1587;90884;1;Türkiye;Aşağı Tokatlı;Safranbolu;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29329;78;1587;90896;1;Türkiye;Atatürk;Safranbolu;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29325;78;1587;90886;1;Türkiye;Bağlarbaşı;Safranbolu;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29326;78;1587;90887;1;Türkiye;Barış;Safranbolu;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29307;78;1433;90849;1;Türkiye;Bayır;Merkez;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29314;78;1433;99443;1;Türkiye;Belenköy;Merkez;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29316;78;1587;2036931;1;Türkiye;Bostanbükü Köyü;Safranbolu;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29323;78;1587;90888;1;Türkiye;Camikebir;Safranbolu;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29317;78;1587;2036934;1;Türkiye;Çerçen Köyü;Safranbolu;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29318;78;1587;2036935;1;Türkiye;Çıraklar Köyü;Safranbolu;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29305;78;1433;2036746;1;Türkiye;Cumayanı Köyü;Merkez;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29332;78;1587;90892;1;Türkiye;Emek;Safranbolu;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29328;78;1587;90893;1;Türkiye;Esentepe;Safranbolu;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29309;78;1433;90853;1;Türkiye;Hürriyet;Merkez;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29333;78;1856;90923;1;Türkiye;İsmetpaşa;Yenice;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29319;78;1587;2036944;1;Türkiye;Kadıbükü Köyü;Safranbolu;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29302;78;1433;2036754;1;Türkiye;Kadı Köyü;Merkez;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29334;78;1856;90925;1;Türkiye;Karşıyaka;Yenice;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29320;78;1587;2036948;1;Türkiye;Kırıklar Köyü;Safranbolu;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29324;78;1587;2036949;1;Türkiye;Konarı Köyü;Safranbolu;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29310;78;1433;90857;1;Türkiye;Kurtuluş;Merkez;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29337;78;1856;90928;1;Türkiye;Merkez;Yenice;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29303;78;1321;90879;1;Türkiye;Mermer;Eskipazar;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29313;78;1433;90859;1;Türkiye;Öğlebeli;Merkez;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29312;78;1433;90861;1;Türkiye;Şirinevler;Merkez;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29330;78;1587;90902;1;Türkiye;Yenimahalle;Safranbolu;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29311;78;1433;90863;1;Türkiye;Yenişehir;Merkez;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29331;78;1856;2037012;1;Türkiye;Yirmibeşoğlu Köyü;Yenice;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29322;78;1587;2036967;1;Türkiye;Yukarıçiftlik Köyü;Safranbolu;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29308;78;1433;2036774;1;Türkiye;Zopran Köyü;Merkez;Karabük;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29290;76;1398;90759;1;Türkiye;Ali Kamerli;Merkez;Iğdır;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29293;76;1398;90760;1;Türkiye;Atatürk;Merkez;Iğdır;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29295;76;1398;90761;1;Türkiye;Bağlar;Merkez;Iğdır;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29300;76;1692;90797;1;Türkiye;Cumhuriyet;Tuzluca;Iğdır;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29294;76;1398;90762;1;Türkiye;Cumhuriyet;Merkez;Iğdır;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29298;76;1398;90770;1;Türkiye;Emek;Merkez;Iğdır;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29291;76;1142;90783;1;Türkiye;Karşıyaka;Aralık;Iğdır;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29296;76;1398;90766;1;Türkiye;Konaklı;Merkez;Iğdır;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29299;76;1398;90779;1;Türkiye;Namık Kemal;Merkez;Iğdır;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29292;76;1398;90767;1;Türkiye;Söğütlü;Merkez;Iğdır;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29297;76;1398;90768;1;Türkiye;Topçular;Merkez;Iğdır;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29301;76;1692;90798;1;Türkiye;Yeni;Tuzluca;Iğdır;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29278;75;1252;196539;1;Türkiye;Aşıkşenlik;Çıldır;Ardahan;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29276;75;1144;90722;1;Türkiye;Atatürk;Merkez;Ardahan;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29283;75;1356;2036414;1;Türkiye;Budaklı Köyü;Göle;Ardahan;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29281;75;1252;90725;1;Türkiye;Dedekorkut;Çıldır;Ardahan;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29286;75;1356;90742;1;Türkiye;Fevzi Çakmak;Göle;Ardahan;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29279;75;1252;2036346;1;Türkiye;Gölbelen Köyü;Çıldır;Ardahan;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29268;75;1144;140731;1;Türkiye;Gürçayır;Merkez;Ardahan;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29273;75;1144;90717;1;Türkiye;Halilefendi;Merkez;Ardahan;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29277;75;1144;90721;1;Türkiye;İnönü;Merkez;Ardahan;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29272;75;1144;90718;1;Türkiye;Kaptanpaşa;Merkez;Ardahan;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29274;75;1144;90719;1;Türkiye;Karagöl;Merkez;Ardahan;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29287;75;1356;90743;1;Türkiye;Kazım Karabekir;Göle;Ardahan;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29288;75;2008;90734;1;Türkiye;Konuk Sever;Damal;Ardahan;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29285;75;1356;90744;1;Türkiye;Kubilay Bey;Göle;Ardahan;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29280;75;1252;2036361;1;Türkiye;Kurtkale Köyü;Çıldır;Ardahan;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29289;75;1579;90758;1;Türkiye;Merkez;Posof;Ardahan;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29282;75;1356;2036405;1;Türkiye;Okçu Köyü;Göle;Ardahan;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29271;75;1144;2036293;1;Türkiye;Ölçek Köyü;Merkez;Ardahan;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29269;75;1144;2036291;1;Türkiye;Ortageçit Köyü;Merkez;Ardahan;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29270;75;1144;2036295;1;Türkiye;Sugöze Köyü;Merkez;Ardahan;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29284;75;1356;2036429;1;Türkiye;Uğurtaşı Köyü;Göle;Ardahan;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29275;75;1144;90720;1;Türkiye;Yeni;Merkez;Ardahan;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29239;72;1345;2035553;1;Türkiye;Akburç Köyü;Gercüş;Batman;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29258;72;1607;90537;1;Türkiye;Aşağı;Sason;Batman;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29246;72;1487;90511;1;Türkiye;Aşağıgüneşli;Kozluk;Batman;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29259;72;1607;90538;1;Türkiye;Aykut Ozan;Sason;Batman;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29230;72;1184;139627;1;Türkiye;Bağdu;Beşiri;Batman;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29241;72;1345;90501;1;Türkiye;Bağlarbaşı;Gercüş;Batman;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29229;72;1174;90458;1;Türkiye;Belde;Merkez;Batman;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29256;72;1487;99856;1;Türkiye;Beşevler;Kozluk;Batman;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29232;72;1174;90462;1;Türkiye;Çamlıtepe;Merkez;Batman;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29240;72;1345;90502;1;Türkiye;Çukurçeşme;Gercüş;Batman;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29247;72;1487;90513;1;Türkiye;Değirmendere;Kozluk;Batman;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29226;72;1174;2035476;1;Türkiye;Demirlipınar Köyü;Merkez;Batman;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29257;72;1607;90539;1;Türkiye;Emek;Sason;Batman;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29266;72;1941;199019;1;Türkiye;Eyyubi;Hasankeyf;Batman;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29223;72;1174;184590;1;Türkiye;Girbereşik;Merkez;Batman;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29253;72;1487;90534;1;Türkiye;Gülpınar;Kozluk;Batman;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29235;72;1174;90467;1;Türkiye;Gültepe;Merkez;Batman;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29227;72;1174;2035480;1;Türkiye;Güvercin Köyü;Merkez;Batman;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29231;72;1174;90469;1;Türkiye;Hilal;Merkez;Batman;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29234;72;1184;90494;1;Türkiye;Kobin;Beşiri;Batman;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29244;72;1487;2035670;1;Türkiye;Koçaklı Köyü;Kozluk;Batman;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29248;72;1487;90520;1;Türkiye;Komando;Kozluk;Batman;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29224;72;1174;196567;1;Türkiye;Korik;Merkez;Batman;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29265;72;1941;199015;1;Türkiye;Kültür;Hasankeyf;Batman;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29236;72;1184;90495;1;Türkiye;Mehmet Yatkın;Beşiri;Batman;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29238;72;1184;90496;1;Türkiye;Milli Egemenlik;Beşiri;Batman;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29233;72;1184;2035508;1;Türkiye;Örmegöze Köyü;Beşiri;Batman;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29260;72;1607;90547;1;Türkiye;Orta;Sason;Batman;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29242;72;1345;90503;1;Türkiye;Pınarbaşı;Gercüş;Batman;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
29249;72;1487;90522;1;Türkiye;Pınarbaşı;Kozluk;Batman;2025-09-03 12:13:13.224466+00;2025-09-03 12:13:13.224466+00;tr
